frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
95,0.216923,1.661501,1.671300,1.565000,1124.000000,644069542.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.364300,0.000000,0.000000,0.000000,0.003400,0.000000
96,0.219299,2.310601,2.276500,2.171900,1124.000000,644069566.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.596600,0.000000,0.000000,0.000000,0.003200,0.000000
97,0.220848,1.608603,1.635500,1.509900,1124.000000,644069622.000000,1140809728.000000,248565760.000000,1275998208.000000,0.001000,0.000000,0.000000,0.000000,0.009900,0.000000,0.336400,0.000000,0.000000,0.000000,0.003500,0.000000
98,0.224678,3.732398,3.650800,3.535600,1124.000000,644073574.000000,1140809728.000000,248565760.000000,1275998208.000000,2.909400,0.041700,0.014100,2.793100,0.009000,0.020700,0.020000,0.000700,0.000400,0.021900,0.003000,0.000000
99,0.226276,1.649702,1.634300,1.448400,1124.000000,644069990.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000700,0.000000,0.000000,0.000000,0.016200,0.000000,0.350600,0.000000,0.000000,0.000000,0.004500,0.000000
100,0.228031,1.783794,1.857200,1.677500,1124.000000,644070014.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000700,0.000000,0.000000,0.000000,0.011200,0.000000,0.468100,0.000000,0.000000,0.000000,0.003700,0.000000
101,0.229940,1.894806,1.893800,1.784500,1124.000000,644074134.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.372000,0.000000,0.000000,0.000000,0.003700,0.000000
102,0.231729,1.802098,1.795900,1.687700,1124.000000,644075884.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000800,0.000000,0.000000,0.000000,0.009500,0.000000,0.417400,0.000000,0.000000,0.000000,0.003500,0.000000
103,0.233761,1.998802,1.984400,1.871100,1124.000000,644073446.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.433100,0.000000,0.000000,0.000000,0.003600,0.000000
104,0.235563,1.822399,1.831300,1.709600,1124.000000,644073470.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000800,0.000000,0.000000,0.000000,0.012100,0.000000,0.420800,0.000000,0.000000,0.000000,0.004000,0.000000
105,0.237163,1.619898,1.631800,1.526400,1124.000000,644077590.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000800,0.000000,0.000000,0.000000,0.010900,0.000000,0.337100,0.000000,0.000000,0.000000,0.003700,0.000000
106,0.240476,3.258702,3.210600,3.104500,1124.000000,644086947.000000,1140809728.000000,248565760.000000,1275998208.000000,2.661300,0.045700,0.016200,2.545100,0.008400,0.018500,0.010900,0.000700,0.000500,0.017600,0.003900,0.000000
107,0.242441,1.992000,1.998300,1.856800,1124.000000,644082966.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000500,0.000000,0.000000,0.000000,0.013400,0.000000,0.476500,0.000000,0.000000,0.000000,0.004000,0.000000
