frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
90,0.120987,0.825206,0.821800,0.731400,1076.000000,850207160.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.007900,0.000000,0.010000,0.000000,0.000000,0.000000,0.003800,0.001700,0.002000,0.005700,0.000000
91,0.122567,1.524596,1.395200,1.298000,1076.000000,850209856.000000,1324570160.000000,237035520.000000,1571213312.000000,0.374700,0.039800,0.011500,0.116600,0.008000,0.016900,0.010100,0.021900,0.021800,0.011400,0.003500,0.001900,0.002000,0.004500,0.000000
92,0.123681,1.145805,1.253400,1.036900,1076.000000,850210304.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.012000,0.000000,0.011200,0.000000,0.000000,0.000000,0.004600,0.002100,0.003000,0.007400,0.000000
93,0.124615,0.943998,0.952900,0.845700,1076.000000,850209480.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.010300,0.000000,0.000000,0.000000,0.004100,0.002000,0.002500,0.006300,0.000000
94,0.125588,0.966298,0.962300,0.866000,1076.000000,850213600.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.024500,0.000000,0.000000,0.000000,0.004300,0.001900,0.002500,0.006000,0.000000
95,0.126465,0.887103,0.885300,0.788100,1076.000000,850211856.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.010700,0.000000,0.000000,0.000000,0.004300,0.002000,0.002300,0.006700,0.000000
96,0.127479,0.975397,0.966300,0.866800,1076.000000,850211456.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.010700,0.000000,0.000000,0.000000,0.003800,0.002100,0.002200,0.006200,0.000000
97,0.128504,1.047003,1.044800,0.940200,1076.000000,850211608.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.014300,0.000000,0.000000,0.000000,0.007500,0.002200,0.003000,0.007100,0.000000
98,0.129603,1.098398,1.094600,0.991600,1076.000000,850216152.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.012100,0.000000,0.000000,0.000000,0.003900,0.001900,0.002200,0.006000,0.000000
99,0.130546,0.955201,0.957300,0.855300,1076.000000,850230120.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000800,0.000000,0.000000,0.000000,0.010100,0.000000,0.012100,0.000000,0.000000,0.000000,0.004600,0.001900,0.002500,0.006800,0.000000
100,0.131643,1.077501,1.065600,0.966500,1076.000000,850222120.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000600,0.000000,0.000000,0.000000,0.009200,0.000000,0.011500,0.000000,0.000000,0.000000,0.004200,0.002200,0.002200,0.006900,0.000000
101,0.133181,1.442297,1.402900,1.290000,1076.000000,850219504.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000900,0.000000,0.000000,0.000000,0.012600,0.000000,0.011100,0.000000,0.000000,0.000000,0.004300,0.002100,0.002400,0.007600,0.000000
102,0.134434,1.333099,1.358700,1.217800,1076.000000,850219544.000000,1324570160.000000,237035520.000000,1571213312.000000,0.001000,0.000000,0.000000,0.000000,0.011400,0.000000,0.012200,0.000000,0.000000,0.000000,0.007700,0.002500,0.003900,0.009200,0.000000
103,0.135488,1.091603,1.102300,0.990400,1076.000000,850229760.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000800,0.000000,0.000000,0.000000,0.010100,0.000000,0.010900,0.000000,0.000000,0.000000,0.004300,0.002900,0.002800,0.007100,0.000000
104,0.136361,0.877296,0.879100,0.781200,1076.000000,850230416.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.008800,0.000000,0.010300,0.000000,0.000000,0.000000,0.003900,0.001700,0.002300,0.004400,0.000000
105,0.137322,0.935204,0.876900,0.781400,1076.000000,850230456.000000,1324570160.000000,237035520.000000,1571213312.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.010200,0.000000,0.000000,0.000000,0.004100,0.001700,0.002100,0.006200,0.000000
106,0.138568,1.267099,1.315600,1.170400,1076.000000,850234848.000000,1324570160.000000,237035520.000000,1571278848.000000,0.332000,0.042900,0.011400,0.109200,0.009800,0.016900,0.015200,0.032600,0.018700,0.013800,0.004300,0.002100,0.002300,0.005300,0.000000
107,0.139465,0.904500,0.906600,0.808700,1076.000000,850235288.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.010400,0.000000,0.010300,0.000000,0.000000,0.000000,0.004200,0.001900,0.002200,0.005800,0.000000
108,0.140506,1.042800,0.927300,0.833200,1076.000000,850235736.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008600,0.000000,0.010100,0.000000,0.000000,0.000000,0.003700,0.001800,0.002100,0.006000,0.000000
109,0.141614,1.082200,1.167800,0.960200,1076.000000,850234912.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.009800,0.000000,0.000000,0.000000,0.003900,0.002200,0.002000,0.006300,0.000000
110,0.142587,0.984198,0.996400,0.878800,1076.000000,850234816.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.010200,0.000000,0.010500,0.000000,0.000000,0.000000,0.004500,0.002100,0.002500,0.006800,0.000000
111,0.143443,0.869997,0.877200,0.775400,1076.000000,850235264.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.010500,0.000000,0.000000,0.000000,0.004200,0.002600,0.002100,0.006900,0.000000
112,0.144316,0.878302,0.871600,0.779200,1076.000000,850235288.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.011700,0.000000,0.000000,0.000000,0.003700,0.002500,0.002100,0.006500,0.000000
113,0.145277,0.961104,0.960900,0.864500,1076.000000,850239128.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.011100,0.000000,0.000000,0.000000,0.003600,0.002200,0.002200,0.006400,0.000000
114,0.146122,0.818899,0.815500,0.722400,1076.000000,850239136.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.010200,0.000000,0.000000,0.000000,0.003600,0.002300,0.002300,0.006200,0.000000
115,0.147782,1.592701,1.510800,1.303800,1076.000000,850261992.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008200,0.000000,0.010200,0.000000,0.000000,0.000000,0.004600,0.001700,0.002200,0.006200,0.000000
116,0.148973,1.210296,1.239600,1.071100,1076.000000,850250008.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.014600,0.000000,0.013000,0.000000,0.000000,0.000000,0.005400,0.002700,0.003400,0.009300,0.000000
117,0.150304,1.362401,1.363600,1.224100,1076.000000,850247392.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.011100,0.000000,0.011900,0.000000,0.000000,0.000000,0.005900,0.002200,0.003100,0.008300,0.000000
118,0.151433,1.122102,1.155500,1.022600,1076.000000,850247432.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.011000,0.000000,0.000000,0.000000,0.004300,0.002900,0.002400,0.006900,0.000000
119,0.152695,1.275702,1.259900,1.156300,1076.000000,850251984.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.011000,0.000000,0.000000,0.000000,0.051300,0.002000,0.003000,0.007700,0.000000
120,0.153593,0.919196,0.930000,0.817600,1076.000000,850251568.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.010500,0.000000,0.000000,0.000000,0.004700,0.002200,0.003000,0.005900,0.000000
121,0.154510,0.908702,0.895600,0.798300,1076.000000,850251616.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.009700,0.000000,0.009900,0.000000,0.000000,0.000000,0.003900,0.001900,0.002200,0.005900,0.000000
122,0.155654,1.160799,1.174200,1.065600,1076.000000,850252288.000000,1324570160.000000,237035520.000000,1571278848.000000,0.311600,0.036500,0.011600,0.117100,0.008700,0.019000,0.009700,0.013500,0.019500,0.011700,0.004200,0.001900,0.002300,0.004400,0.000000
123,0.156816,1.142900,0.828600,0.736500,1076.000000,850252728.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.010200,0.000000,0.000000,0.000000,0.004000,0.001800,0.002100,0.005700,0.000000
124,0.157926,1.111097,1.410800,1.007100,1076.000000,850253176.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.010400,0.000000,0.000000,0.000000,0.004200,0.002700,0.002400,0.006500,0.000000
125,0.158852,0.940299,0.940700,0.838600,1076.000000,850252352.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.010800,0.000000,0.000000,0.000000,0.004400,0.002200,0.002600,0.006500,0.000000
126,0.159747,0.901304,0.906100,0.807600,1076.000000,850256272.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.011200,0.000000,0.000000,0.000000,0.004100,0.001700,0.002200,0.005900,0.000000
127,0.160573,0.833702,0.831700,0.740600,1076.000000,850256288.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.010800,0.000000,0.000000,0.000000,0.003900,0.001700,0.002200,0.005900,0.000000
128,0.161850,1.112897,1.095100,0.982100,1076.000000,850255888.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008300,0.000000,0.009900,0.000000,0.000000,0.000000,0.003600,0.002400,0.002300,0.005900,0.000000
129,0.162977,1.253401,1.244500,1.136100,1076.000000,850255920.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000800,0.000000,0.000000,0.000000,0.010600,0.000000,0.011100,0.000000,0.000000,0.000000,0.008200,0.002100,0.003200,0.008800,0.000000
130,0.164075,1.108603,1.095200,0.982500,1076.000000,850255944.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.010700,0.000000,0.000000,0.000000,0.004800,0.002200,0.002600,0.007900,0.000000
131,0.165143,0.994494,0.997200,0.877100,1076.000000,850270448.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.011000,0.000000,0.000000,0.000000,0.004300,0.002600,0.002400,0.006900,0.000000
132,0.166382,1.165802,1.063800,0.951200,1076.000000,850266544.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.012200,0.000000,0.000000,0.000000,0.008000,0.002200,0.003000,0.008200,0.000000
133,0.167827,1.440101,1.526100,1.276800,1076.000000,850263936.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000800,0.000000,0.000000,0.000000,0.017400,0.000000,0.011300,0.000000,0.000000,0.000000,0.008500,0.002400,0.003300,0.010000,0.000000
134,0.169088,1.406300,1.420300,1.291100,1076.000000,850253152.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.026000,0.000000,0.011100,0.000000,0.000000,0.000000,0.005600,0.002600,0.003500,0.009200,0.000000
135,0.170003,0.941801,0.952300,0.843800,1076.000000,850253616.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.010700,0.000000,0.000000,0.000000,0.004600,0.002100,0.002900,0.006700,0.000000
136,0.170863,0.860700,0.861400,0.766000,1076.000000,850253200.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.009800,0.000000,0.000000,0.000000,0.003500,0.002200,0.002100,0.006500,0.000000
137,0.172486,1.579599,1.360300,1.263700,1076.000000,850253568.000000,1324570160.000000,237035520.000000,1571278848.000000,0.304400,0.042100,0.011700,0.101200,0.008700,0.017100,0.009900,0.013400,0.019500,0.012500,0.003400,0.001900,0.002000,0.004600,0.000000
138,0.173644,1.185601,1.389300,1.082300,1076.000000,850257696.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.012700,0.000000,0.010400,0.000000,0.000000,0.000000,0.009000,0.002600,0.002400,0.006300,0.000000
139,0.174564,0.916801,0.920200,0.819200,1076.000000,850258128.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.010400,0.000000,0.000000,0.000000,0.004100,0.001700,0.002400,0.006000,0.000000
140,0.175438,0.894898,0.897000,0.802300,1076.000000,850259000.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.011200,0.000000,0.000000,0.000000,0.004000,0.002100,0.002300,0.006300,0.000000
141,0.176439,0.997201,0.994100,0.903500,1076.000000,850257512.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.010400,0.000000,0.000000,0.000000,0.003800,0.002100,0.002300,0.005900,0.000000
142,0.177569,0.867397,0.862600,0.771900,1076.000000,850257536.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000500,0.000000,0.000000,0.000000,0.008400,0.000000,0.009600,0.000000,0.000000,0.000000,0.003700,0.001700,0.002300,0.006100,0.000000
143,0.178505,1.192503,1.133300,1.040400,1076.000000,850257984.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008600,0.000000,0.010100,0.000000,0.000000,0.000000,0.006500,0.001900,0.003000,0.007300,0.000000
144,0.179601,1.007703,0.946300,0.851500,1076.000000,850257584.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008700,0.000000,0.010200,0.000000,0.000000,0.000000,0.004200,0.001700,0.002300,0.006300,0.000000
145,0.180800,1.287897,1.341300,1.189300,1076.000000,850261704.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.029700,0.000000,0.012400,0.000000,0.000000,0.000000,0.005600,0.001800,0.002400,0.006500,0.000000
146,0.181832,1.021499,1.020300,0.920100,1076.000000,850265824.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.010000,0.000000,0.000000,0.000000,0.003500,0.001900,0.002300,0.005600,0.000000
147,0.183135,1.224901,1.206800,1.104400,1076.000000,850280208.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000800,0.000000,0.000000,0.000000,0.009100,0.000000,0.010500,0.000000,0.000000,0.000000,0.003700,0.002100,0.002500,0.006000,0.000000
148,0.184337,1.274398,1.272400,1.110300,1076.000000,850268112.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000900,0.000000,0.000000,0.000000,0.010600,0.000000,0.012400,0.000000,0.000000,0.000000,0.005800,0.002600,0.003800,0.008500,0.000000
149,0.185266,0.948505,0.962600,0.855000,1076.000000,850269592.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.010000,0.000000,0.000000,0.000000,0.003900,0.002700,0.002800,0.006700,0.000000
150,0.186339,1.071599,1.069400,0.976900,1076.000000,850269632.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008600,0.000000,0.010100,0.000000,0.000000,0.000000,0.003600,0.001800,0.002600,0.006100,0.000000
151,0.187513,1.164498,0.967400,0.873600,1076.000000,850274184.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008200,0.000000,0.009700,0.000000,0.000000,0.000000,0.003500,0.001800,0.002400,0.006100,0.000000
152,0.188735,1.224901,1.226900,1.127000,1076.000000,850274512.000000,1324570160.000000,237035520.000000,1571278848.000000,0.305200,0.039900,0.012000,0.098200,0.009200,0.017900,0.010000,0.013600,0.018600,0.011600,0.004100,0.001900,0.002400,0.004700,0.000000
153,0.189584,0.860601,0.862600,0.768000,1076.000000,850274560.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.010100,0.000000,0.000000,0.000000,0.004300,0.002300,0.002000,0.006400,0.000000
154,0.190449,0.871797,0.872100,0.781900,1076.000000,850275000.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.011500,0.000000,0.000000,0.000000,0.003500,0.002100,0.002100,0.006500,0.000000
155,0.191242,0.789902,0.783000,0.696000,1076.000000,850275016.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008200,0.000000,0.010900,0.000000,0.000000,0.000000,0.003500,0.002100,0.002000,0.006000,0.000000
156,0.192049,0.802303,0.801600,0.707200,1076.000000,850274760.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000600,0.000000,0.000000,0.000000,0.007800,0.000000,0.009700,0.000000,0.000000,0.000000,0.003400,0.001700,0.002100,0.005700,0.000000
157,0.193411,1.336494,1.316600,1.221200,1076.000000,850273936.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008500,0.000000,0.010100,0.000000,0.000000,0.000000,0.003700,0.001700,0.002300,0.005900,0.000000
158,0.194716,1.259205,1.253400,1.144900,1076.000000,850278056.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.028200,0.000000,0.000000,0.000000,0.004600,0.001900,0.002600,0.006200,0.000000
159,0.195938,1.225999,1.235000,1.133900,1076.000000,850278504.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.008500,0.000000,0.098400,0.000000,0.000000,0.000000,0.006700,0.001900,0.002700,0.007700,0.000000
160,0.198075,2.079599,2.042000,1.927400,1076.000000,850278104.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000800,0.000000,0.000000,0.000000,0.009800,0.000000,0.051100,0.000000,0.000000,0.000000,0.006500,0.002100,0.002600,0.007100,0.000000
161,0.199884,1.856803,1.750500,1.612300,1076.000000,850278128.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.013600,0.000000,0.112200,0.000000,0.000000,0.000000,0.006400,0.002800,0.003900,0.010100,0.000000
162,0.201322,1.356994,1.484900,1.253100,1076.000000,850278152.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000800,0.000000,0.000000,0.000000,0.010700,0.000000,0.049200,0.000000,0.000000,0.000000,0.005600,0.002700,0.003400,0.007700,0.000000
163,0.202970,1.751105,1.733600,1.620700,1076.000000,850292536.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000800,0.000000,0.000000,0.000000,0.030200,0.000000,0.045800,0.000000,0.000000,0.000000,0.009300,0.002300,0.003700,0.008500,0.000000
164,0.204287,1.219395,1.215600,1.096500,1076.000000,850284536.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.011200,0.000000,0.077000,0.000000,0.000000,0.000000,0.004700,0.002100,0.003200,0.005600,0.000000
165,0.205749,1.587705,1.581800,1.462400,1128.000000,850282272.000000,1324570160.000000,237035520.000000,1571278848.000000,0.328300,0.041500,0.011300,0.103100,0.009400,0.016600,0.014700,0.013600,0.018800,0.041100,0.006500,0.002000,0.003100,0.005300,0.000000
166,0.207006,1.263499,1.280900,1.158800,1076.000000,850286408.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.010900,0.000000,0.084000,0.000000,0.000000,0.000000,0.004100,0.002200,0.002400,0.006900,0.000000
167,0.208406,1.401800,1.398400,1.295000,1076.000000,850286872.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.025400,0.000000,0.000000,0.000000,0.004900,0.002400,0.002300,0.006500,0.000000
168,0.209454,1.048696,1.049000,0.948400,1076.000000,850286880.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.017300,0.000000,0.000000,0.000000,0.004200,0.002300,0.002100,0.006500,0.000000
169,0.210589,1.128501,1.130300,1.033300,1076.000000,850286168.000000,1324570160.000000,237035520.000000,1571278848.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.093700,0.000000,0.000000,0.000000,0.003900,0.002000,0.002300,0.006500,0.000000
170,0.211871,1.177601,1.169200,1.075500,1076.000000,850290280.000000,1324570160.000000,237035520.000000,1571344384.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.023400,0.000000,0.000000,0.000000,0.003800,0.001700,0.002100,0.006500,0.000000
171,0.213705,1.903501,1.878200,1.769900,1076.000000,850290720.000000,1324570160.000000,237035520.000000,1571344384.000000,0.000800,0.000000,0.000000,0.000000,0.009600,0.000000,0.022000,0.000000,0.000000,0.000000,0.006700,0.003300,0.004200,0.010300,0.000000
172,0.214986,1.296903,1.309200,1.187500,1076.000000,850291168.000000,1324570160.000000,237035520.000000,1571344384.000000,0.000700,0.000000,0.000000,0.000000,0.011100,0.000000,0.017800,0.000000,0.000000,0.000000,0.005100,0.002400,0.003200,0.007000,0.000000
173,0.216478,1.500298,1.489900,1.379600,1076.000000,850290344.000000,1324570160.000000,237035520.000000,1571344384.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.034000,0.000000,0.000000,0.000000,0.004800,0.002700,0.002600,0.006600,0.000000
