frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
75,0.133406,1.158397,1.163100,1.090500,1324.000000,632105400.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
76,0.134551,1.146202,1.145300,1.079400,1324.000000,632105400.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
77,0.135739,1.185799,1.183700,1.118200,1324.000000,632109496.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002200,0.000000
78,0.137333,1.546599,1.519700,1.448100,1324.000000,632109496.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
79,0.138541,1.233999,1.244500,1.152800,1324.000000,632109496.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
80,0.139750,1.224802,1.230300,1.152100,1324.000000,632113592.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
81,0.141010,1.259800,1.256600,1.186600,1324.000000,632113592.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
82,0.142330,1.322704,1.322700,1.251300,1324.000000,632116232.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
83,0.145185,2.840398,2.829500,2.759700,270672.000000,632947531.000000,1071251456.000000,271278080.000000,1239359488.000000,2.491800,2.437800,0.009900,0.020900,0.000600,0.000700,0.007100,0.002500,0.000000
84,0.146893,1.655102,1.656400,1.578000,1324.000000,632388927.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
85,0.148188,1.345394,1.334300,1.256100,1324.000000,632392120.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
86,0.149397,1.200602,1.214000,1.131900,1324.000000,632392120.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
87,0.150661,1.222697,1.209100,1.136000,1324.000000,632392120.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
