frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
93,0.142395,1.241001,1.254100,1.152900,1324.000000,628202706.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005600,0.000000
94,0.143455,1.082703,1.084000,0.999600,1324.000000,628202706.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
95,0.144487,1.033695,1.035500,0.954900,1324.000000,628203130.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
96,0.146579,2.070401,1.040500,0.954700,1324.000000,628202706.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
97,0.146995,0.444104,1.468700,0.365400,1324.000000,628206802.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004300,0.000000
98,0.148009,1.022598,1.025000,0.946500,1324.000000,628206802.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017400,0.000000
99,0.149130,1.085197,1.070200,0.993200,1324.000000,628206802.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
100,0.150161,1.012904,1.012800,0.924700,1324.000000,628206802.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
101,0.153307,2.969296,2.946400,2.857200,214560.000000,628434466.000000,1067048960.000000,254492672.000000,1237680128.000000,2.471900,2.375400,0.007000,0.020000,0.000800,0.025200,0.023800,0.003800,0.000000
102,0.154724,1.569699,1.575900,1.472300,1324.000000,628432690.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008300,0.000000
103,0.156717,2.044905,2.049800,1.956200,1324.000000,628433204.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
104,0.157208,0.411402,0.415400,0.329300,1324.000000,628440882.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
105,0.158267,1.131094,1.109300,1.027500,1324.000000,628440274.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
106,0.159327,1.059503,1.039500,0.941300,1324.000000,628440274.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
107,0.161407,2.096301,2.130900,2.017500,1324.000000,628438148.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
108,0.161904,0.453196,0.433800,0.350300,1324.000000,628444370.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003800,0.000000
109,0.163065,1.142602,1.136000,1.033600,1324.000000,628444370.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
110,0.163972,0.968700,0.984300,0.885200,1324.000000,628444370.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005300,0.000000
111,0.165841,1.892999,1.579300,1.490600,1324.000000,628444794.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
112,0.166389,0.407901,0.715200,0.321100,1324.000000,628444370.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
113,0.168869,2.610799,2.614100,2.530400,214560.000000,628676106.000000,1067048960.000000,254492672.000000,1237680128.000000,2.110600,2.023600,0.007200,0.017700,0.000600,0.024800,0.020800,0.003800,0.000000
114,0.171300,1.576502,1.568100,1.487200,1324.000000,628670330.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
115,0.171723,1.257001,1.250300,1.164100,1324.000000,628670330.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000
116,0.173703,2.010898,2.013200,1.927900,1324.000000,628672300.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
117,0.174953,1.158900,1.091100,0.999200,1324.000000,628673746.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
118,0.176192,0.486097,0.532300,0.384900,1324.000000,628673746.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
119,0.176630,1.249702,1.260400,1.169700,1324.000000,628680482.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005300,0.000000
120,0.177628,1.014697,1.022300,0.936400,1324.000000,628677842.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
121,0.178618,0.996202,0.997100,0.921800,1324.000000,628677842.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
122,0.179605,0.994402,0.996000,0.923200,1324.000000,628677842.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
123,0.180727,1.100999,1.088400,1.016700,1324.000000,628677842.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
124,0.181814,1.089300,1.088800,1.008400,1324.000000,628677842.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
125,0.182837,1.037599,1.040100,0.963200,1324.000000,628681938.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
126,0.185524,2.664399,2.649300,2.574600,214560.000000,628909578.000000,1067048960.000000,254492672.000000,1237680128.000000,2.283600,2.196600,0.006600,0.019200,0.000600,0.021100,0.023100,0.002700,0.000000
