frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
121,0.113311,0.714101,0.712900,0.638800,1112.000000,843805858.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003100,0.000000
122,0.114266,0.944296,0.940400,0.865700,1112.000000,843809554.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010200,0.000000,0.000000,0.000000,0.002700,0.000000
123,0.115070,0.810502,0.811000,0.735100,1112.000000,843809602.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010300,0.000000,0.000000,0.000000,0.003200,0.000000
124,0.115873,0.801403,0.797700,0.723900,1112.000000,843810450.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.002800,0.000000
125,0.116834,0.958298,0.954800,0.874800,1112.000000,843809626.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.009800,0.000000,0.000000,0.000000,0.003000,0.000000
126,0.117832,0.981200,0.874800,0.798400,1112.000000,843809650.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010300,0.000000,0.000000,0.000000,0.003200,0.000000
127,0.118830,0.912195,0.921400,0.743200,1112.000000,843809674.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003200,0.000000
128,0.119590,0.867404,0.960500,0.794500,1112.000000,843814218.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.005300,0.000000
129,0.120568,0.981399,0.982000,0.907700,1112.000000,843815482.000000,1318204976.000000,234864640.000000,1568686080.000000,0.284400,0.032000,0.011000,0.016100,0.009300,0.018200,0.016200,0.013500,0.003200,0.000000
130,0.121363,0.788301,0.785400,0.713500,1112.000000,843815482.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.002700,0.000000
131,0.122206,0.831902,0.822900,0.747300,1112.000000,843815506.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.002800,0.000000
132,0.123072,0.861097,0.774100,0.694100,1112.000000,843832106.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.013100,0.000000,0.000000,0.000000,0.003600,0.000000
133,0.124570,1.491298,1.560300,1.280100,1112.000000,843813706.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.038100,0.000000,0.000000,0.000000,0.003500,0.000000
134,0.125447,0.894005,0.901400,0.808300,1112.000000,843814138.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.034300,0.000000,0.000000,0.000000,0.003600,0.000000
135,0.126905,1.215101,1.187100,1.101400,1112.000000,843818274.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000400,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.003100,0.000000
136,0.128014,1.344898,1.315200,1.203900,1112.000000,843818442.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.006000,0.000000
137,0.129114,1.104996,1.116000,0.979100,1112.000000,843826234.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003300,0.000000
138,0.129872,0.765207,0.810400,0.686600,1112.000000,843826242.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.003300,0.000000
139,0.130624,0.757696,0.758200,0.681700,1112.000000,843826290.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003100,0.000000
140,0.131387,0.760502,0.758700,0.684700,1112.000000,843827154.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010200,0.000000,0.000000,0.000000,0.002800,0.000000
141,0.132241,0.841702,0.836200,0.751200,1112.000000,843830554.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.020800,0.000000,0.000000,0.000000,0.002800,0.000000
142,0.133037,0.811395,0.812500,0.735800,1112.000000,843830690.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.003400,0.000000
143,0.133747,0.715101,0.715000,0.641200,1112.000000,843830714.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.002900,0.000000
144,0.134434,0.685303,0.684400,0.612600,1112.000000,843831162.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.003100,0.000000
145,0.135443,0.995798,0.966000,0.893100,1112.000000,843830786.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.021300,0.000000,0.000000,0.000000,0.002800,0.000000
146,0.136529,1.081703,1.099600,1.001900,1112.000000,843820018.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003100,0.000000
147,0.137835,1.311798,1.309900,1.229200,1112.000000,843825794.000000,1318204976.000000,234864640.000000,1568686080.000000,0.544700,0.033600,0.010500,0.018200,0.010400,0.019400,0.017400,0.023000,0.003300,0.000000
148,0.138578,0.751502,0.752600,0.674500,1112.000000,843847858.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.003200,0.000000
149,0.139320,0.732200,0.691200,0.615100,1112.000000,843831906.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.013200,0.000000,0.000000,0.000000,0.002800,0.000000
150,0.140472,1.109099,1.136600,1.022000,1112.000000,843831066.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.003300,0.000000
151,0.141401,0.963797,0.963200,0.877300,1112.000000,843829658.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000700,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.004200,0.000000
152,0.142420,1.022903,0.978100,0.892900,1112.000000,843834202.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003300,0.000000
153,0.143388,0.938598,0.953500,0.826700,1112.000000,843833930.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003600,0.000000
154,0.144426,1.080300,1.064200,0.955000,1112.000000,843842146.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.018200,0.000000,0.000000,0.000000,0.004100,0.000000
155,0.145331,0.895203,0.941600,0.817400,1112.000000,843842354.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003000,0.000000
156,0.146422,1.063301,1.054400,0.976300,1112.000000,843843322.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.017400,0.000000,0.000000,0.000000,0.003100,0.000000
157,0.147872,1.465497,1.447700,1.316300,1112.000000,843842498.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.030800,0.000000,0.000000,0.000000,0.003500,0.000000
158,0.148943,1.087996,1.073900,0.983700,1112.000000,843842522.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.024900,0.000000,0.000000,0.000000,0.003600,0.000000
159,0.150147,1.197506,1.226500,1.118400,1112.000000,843842546.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.028000,0.000000,0.000000,0.000000,0.002900,0.000000
160,0.151332,1.173399,1.013400,0.934600,1112.000000,843847090.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.018400,0.000000,0.000000,0.000000,0.003400,0.000000
161,0.152539,1.225496,1.379800,1.146100,1112.000000,843846714.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.018200,0.000000,0.000000,0.000000,0.003800,0.000000
162,0.153835,1.284403,1.279200,1.198200,1112.000000,843850466.000000,1318204976.000000,234864640.000000,1568686080.000000,0.276100,0.034800,0.011100,0.022100,0.122100,0.018700,0.016800,0.014100,0.003500,0.000000
163,0.154799,0.981399,0.986900,0.904700,1112.000000,843850914.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.023400,0.000000,0.000000,0.000000,0.003400,0.000000
164,0.156001,1.038598,0.991100,0.914500,1112.000000,843867682.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.017900,0.000000,0.000000,0.000000,0.002900,0.000000
165,0.157681,1.774306,1.783700,1.677900,1112.000000,843850306.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000800,0.000000,0.000000,0.000000,0.035600,0.000000,0.000000,0.000000,0.004400,0.000000
166,0.159141,1.508999,1.233400,1.081200,1112.000000,843846810.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.025300,0.000000,0.000000,0.000000,0.004000,0.000000
167,0.160156,1.028097,1.331500,0.953000,1112.000000,843850946.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.019500,0.000000,0.000000,0.000000,0.003100,0.000000
168,0.161268,1.107299,1.096100,1.020200,1112.000000,843851394.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.019700,0.000000,0.000000,0.000000,0.003200,0.000000
169,0.162590,1.301701,1.303500,1.225400,1112.000000,843850994.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.002900,0.000000
170,0.163601,1.031803,1.032400,0.951800,1112.000000,843851018.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000700,0.000000,0.000000,0.000000,0.018400,0.000000,0.000000,0.000000,0.004200,0.000000
171,0.164634,1.040497,1.040200,0.962400,1112.000000,843855138.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.017200,0.000000,0.000000,0.000000,0.003300,0.000000
172,0.165749,1.056498,1.050300,0.973200,1112.000000,843856010.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.022800,0.000000,0.000000,0.000000,0.003000,0.000000
173,0.167337,1.594104,1.288200,1.206300,1112.000000,843859282.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.189800,0.000000,0.000000,0.000000,0.004500,0.000000
174,0.168346,1.052601,1.355400,0.977500,1112.000000,843859306.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.022800,0.000000,0.000000,0.000000,0.004000,0.000000
175,0.169410,1.080499,1.083900,1.006800,1112.000000,843859330.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.023900,0.000000,0.000000,0.000000,0.003100,0.000000
176,0.170420,0.998002,0.993300,0.917900,1112.000000,843864978.000000,1318204976.000000,234864640.000000,1568686080.000000,0.275000,0.034000,0.010100,0.018000,0.010000,0.020200,0.019700,0.032100,0.002900,0.000000
177,0.171182,0.768700,0.768100,0.691300,1112.000000,843865026.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.013400,0.000000,0.000000,0.000000,0.003500,0.000000
178,0.172054,0.860700,0.856100,0.778900,1112.000000,843864642.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.013100,0.000000,0.000000,0.000000,0.002900,0.000000
179,0.172820,0.770897,0.773300,0.695200,1112.000000,843869234.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.003400,0.000000
180,0.173600,0.782603,0.778000,0.703500,1112.000000,843880426.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003200,0.000000
181,0.174339,0.748498,0.750200,0.674000,1112.000000,843863498.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.000000,0.000000,0.003400,0.000000
182,0.175239,0.884999,0.769600,0.695600,1112.000000,843863522.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.000000,0.000000,0.002700,0.000000
183,0.176024,0.786402,0.891300,0.708700,1112.000000,843863562.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003300,0.000000
184,0.176849,0.831002,0.832900,0.754500,1112.000000,843864010.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.019400,0.000000,0.000000,0.000000,0.003100,0.000000
185,0.177776,0.917496,0.908200,0.831400,1112.000000,843863610.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.003200,0.000000
186,0.178515,0.747598,0.752400,0.669500,1112.000000,843868466.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003700,0.000000
187,0.179415,0.892800,0.890900,0.814600,1112.000000,843869290.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003100,0.000000
188,0.180164,0.760204,0.756900,0.682300,1112.000000,843875074.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003200,0.000000
189,0.180838,0.679301,0.682700,0.606500,1112.000000,843874634.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.002900,0.000000
190,0.181635,0.779096,0.770200,0.697500,1112.000000,843874714.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.002900,0.000000
191,0.182604,0.879705,0.778700,0.699600,1112.000000,843874754.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003200,0.000000
192,0.183505,0.990993,1.059700,0.883400,1112.000000,843879546.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.161400,0.000000,0.000000,0.000000,0.004700,0.000000
193,0.184392,0.889803,0.918600,0.813200,1112.000000,843879890.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.003000,0.000000
194,0.185096,0.715901,0.717000,0.641100,1112.000000,843879466.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003300,0.000000
195,0.186002,0.883298,0.877900,0.804200,1112.000000,843880082.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003000,0.000000
196,0.187105,1.113499,1.108800,1.030400,1112.000000,843900562.000000,1318204976.000000,234864640.000000,1568686080.000000,0.262500,0.034400,0.010900,0.018300,0.011800,0.015900,0.015700,0.022800,0.003100,0.000000
197,0.187845,0.750702,0.753500,0.675000,1112.000000,843883634.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.011900,0.000000,0.000000,0.000000,0.003200,0.000000
198,0.188511,0.668998,0.666900,0.593300,1112.000000,843883658.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000400,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.002900,0.000000
199,0.189194,0.675999,0.675500,0.601300,1112.000000,843887794.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.002900,0.000000
200,0.190407,1.196606,1.178500,1.102800,1112.000000,843887418.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.009700,0.000000,0.000000,0.000000,0.002800,0.000000
201,0.191478,1.077799,1.083600,0.993800,1112.000000,843887146.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.025100,0.000000,0.000000,0.000000,0.003000,0.000000
202,0.192295,0.819898,0.819500,0.727200,1112.000000,843887170.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003300,0.000000
203,0.193027,0.740901,0.741900,0.663300,1112.000000,843887194.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003200,0.000000
204,0.193752,0.722697,0.724000,0.648200,1112.000000,843888074.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003000,0.000000
205,0.194438,0.691199,0.690300,0.617100,1112.000000,843895442.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.009700,0.000000,0.000000,0.000000,0.003100,0.000000
206,0.195135,0.694600,0.691000,0.619400,1112.000000,843895466.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.002800,0.000000
207,0.195825,0.690604,0.689400,0.616800,1112.000000,843895914.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003000,0.000000
208,0.196626,0.801701,0.797600,0.724600,1112.000000,843895962.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003000,0.000000
209,0.197454,0.828600,0.829000,0.755000,1112.000000,843895586.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000500,0.000000,0.000000,0.000000,0.009700,0.000000,0.000000,0.000000,0.003100,0.000000
210,0.198267,0.799199,0.789700,0.716100,1112.000000,843896010.000000,1318204976.000000,234864640.000000,1568686080.000000,0.000700,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.015900,0.000000
