frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
70,0.304583,3.150702,3.149100,3.003400,1176.000000,931756468.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.012100,0.000000,0.011500,0.000000,0.000000,0.000000,0.004400,0.002100,0.003000,0.007700,0.000000
71,0.307653,3.051998,3.061600,2.921700,1176.000000,931756492.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.012700,0.000000,0.000000,0.000000,0.005100,0.002000,0.003100,0.007600,0.000000
72,0.311040,3.371903,3.352800,3.219000,1176.000000,931756972.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.010900,0.000000,0.013100,0.000000,0.000000,0.000000,0.008400,0.001900,0.003600,0.008000,0.000000
73,0.317018,5.981101,5.967200,5.820700,1176.000000,931757020.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,2.557300,0.051200,0.020400,2.401300,0.012800,0.037200,0.015800,0.000700,0.000300,0.001100,0.008800,0.003000,0.003300,0.011000,0.000000
74,0.320482,3.472095,3.466900,3.305600,1176.000000,931756596.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.013400,0.000000,0.014000,0.000000,0.000000,0.000000,0.005200,0.001800,0.003800,0.007700,0.000000
75,0.324013,3.463804,3.434800,3.276900,1176.000000,931756620.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.015100,0.000000,0.014500,0.000000,0.000000,0.000000,0.004900,0.002000,0.003700,0.008600,0.000000
76,0.327033,3.145295,3.186100,2.956200,1176.000000,931771004.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.014600,0.000000,0.014600,0.000000,0.000000,0.000000,0.007200,0.002300,0.003500,0.010300,0.000000
77,0.332389,5.318006,5.304100,5.165700,1176.000000,931759332.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,2.151000,0.048200,0.019600,2.005500,0.011000,0.037100,0.013600,0.000600,0.000200,0.000900,0.004300,0.002800,0.003100,0.008900,0.000000
78,0.335828,3.392496,3.382500,3.231600,1176.000000,931756716.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.012100,0.000000,0.013000,0.000000,0.000000,0.000000,0.004900,0.002000,0.003500,0.007000,0.000000
79,0.339331,3.463804,3.374300,3.218000,1176.000000,931756756.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.013100,0.000000,0.013300,0.000000,0.000000,0.000000,0.006400,0.002100,0.003500,0.008200,0.000000
80,0.342684,3.425595,3.496000,3.257600,1176.000000,931757220.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.014400,0.000000,0.013300,0.000000,0.000000,0.000000,0.007100,0.002500,0.004200,0.010200,0.000000
81,0.346356,3.670004,3.621300,3.450800,1176.000000,931756380.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.012200,0.000000,0.013100,0.000000,0.000000,0.000000,0.005600,0.002300,0.003100,0.007700,0.000000
82,0.352006,5.640200,5.688800,5.477200,1176.000000,931756420.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,2.206700,0.052700,0.021900,2.051000,0.013900,0.036300,0.013100,0.000600,0.000300,0.000700,0.005400,0.003200,0.003500,0.011000,0.000000
